region,state,id,month,coal,gas,diesel,thermal_total,nuclear,hydro,res,grand_total
Northern,Jammu and Kashmir,548,Apr-2020,0.00,175.00,0.00,175.00,0.00,3360.00,199.78,3734.78
Northern,Jammu and Kashmir,585,May-2020,0.00,175.00,0.00,175.00,0.00,3360.00,199.78,3734.78
Northern,Jammu and Kashmir,622,Jun-2020,0.00,175.00,0.00,175.00,0.00,3360.00,204.92,3739.92
Northern,Jammu and Kashmir,659,Jul-2020,0.00,175.00,0.00,175.00,0.00,3360.00,204.92,3739.92
Northern,Jammu and Kashmir,696,Aug-2020,0.00,175.00,0.00,175.00,0.00,3360.00,204.92,3739.92
Northern,Jammu and Kashmir,733,Sep-2020,0.00,175.00,0.00,175.00,0.00,3360.00,204.92,3739.92
Northern,Jammu and Kashmir,770,Oct-2020,0.00,175.00,0.00,175.00,0.00,3360.00,205.42,3740.42
Northern,Jammu and Kashmir,807,Nov-2020,0.00,175.00,0.00,175.00,0.00,3360.00,205.78,3740.78
Northern,Jammu and Kashmir,844,Dec-2020,0.00,175.00,0.00,175.00,0.00,3360.00,206.71,3741.71
Northern,Jammu and Kashmir,881,Jan-2021,0.00,175.00,0.00,175.00,0.00,3360.00,206.71,3741.71
Northern,Jammu and Kashmir,918,Feb-2021,0.00,175.00,0.00,175.00,0.00,3360.00,206.71,3741.71
Northern,Jammu and Kashmir,955,Mar-2021,0.00,175.00,0.00,175.00,0.00,3360.00,206.71,3741.71
Northern,Jammu and Kashmir,992,Apr-2021,0.00,175.00,0.00,175.00,0.00,3360.00,211.03,3746.03
Northern,Jammu and Kashmir,1029,May-2021,0.00,175.00,0.00,175.00,0.00,3360.00,211.03,3746.03
Northern,Jammu and Kashmir,1066,Jun-2021,0.00,175.00,0.00,175.00,0.00,3360.00,211.03,3746.03
Northern,Jammu and Kashmir,1103,Jul-2021,0.00,175.00,0.00,175.00,0.00,3360.00,240.99,3775.99
Northern,Jammu and Kashmir,1140,Aug-2021,0.00,175.00,0.00,175.00,0.00,3360.00,236.08,3771.08
Northern,Jammu and Kashmir,1177,Sep-2021,0.00,175.00,0.00,175.00,0.00,3360.00,236.09,3771.09
Northern,Jammu and Kashmir,1214,Oct-2021,0.00,175.00,0.00,175.00,0.00,3360.00,240.65,3775.65
Northern,Jammu and Kashmir,1250,Nov-2021,0.00,175.00,0.00,175.00,0.00,3360.00,191.55,3726.55
Northern,Jammu and Kashmir,1394,Dec-2021,0.00,175.00,0.00,175.00,0.00,3360.00,191.55,3726.55
Northern,Jammu and Kashmir,1430,Jan-2022,0.00,175.00,0.00,175.00,0.00,3360.00,191.55,3726.55
Northern,Jammu and Kashmir,1466,Feb-2022,0.00,175.00,0.00,175.00,0.00,3360.00,191.61,3726.61
Northern,Jammu and Kashmir,1502,Mar-2022,0.00,175.00,0.00,175.00,0.00,3360.00,191.61,3726.61
Northern,Jammu and Kashmir,1538,Apr-2022,0.00,175.00,0.00,175.00,0.00,3360.00,191.61,3726.61
Northern,Jammu and Kashmir,1574,May-2022,0.00,175.00,0.00,175.00,0.00,3360.00,192.35,3727.35
Northern,Jammu and Kashmir,1610,Jun-2022,0.00,175.00,0.00,175.00,0.00,3360.00,192.58,3727.58
Northern,Jammu and Kashmir,1646,Jul-2022,0.00,175.00,0.00,175.00,0.00,3360.00,192.58,3727.58
Northern,Jammu and Kashmir,1682,Aug-2022,0.00,175.00,0.00,175.00,0.00,3360.00,193.09,3728.09
Northern,Jammu and Kashmir,1718,Sep-2022,0.00,175.00,0.00,175.00,0.00,3360.00,193.24,3728.24
Northern,Jammu and Kashmir,1754,Oct-2022,0.00,175.00,0.00,175.00,0.00,3360.00,193.58,3728.58
Northern,Jammu and Kashmir,1790,Nov-2022,0.00,175.00,0.00,175.00,0.00,3360.00,193.58,3728.58
Northern,Jammu and Kashmir,1826,Dec-2022,0.00,175.00,0.00,175.00,0.00,3360.00,195.58,3730.58
Northern,Jammu and Kashmir,1862,Jan-2023,0.00,175.00,0.00,175.00,0.00,3360.00,195.77,3730.77
Northern,Jammu and Kashmir,1898,Feb-2023,0.00,175.00,0.00,175.00,0.00,3360.00,195.80,3730.80
Northern,Jammu and Kashmir,1934,Mar-2023,0.00,175.00,0.00,175.00,0.00,3360.00,196.12,3731.12
Northern,Jammu and Kashmir,1970,Apr-2023,0.00,175.00,0.00,175.00,0.00,3360.00,196.20,3731.20
Northern,Jammu and Kashmir,2006,May-2023,0.00,175.00,0.00,175.00,0.00,3360.00,197.37,3732.37
Northern,Jammu and Kashmir,2042,Jun-2023,0.00,175.00,0.00,175.00,0.00,3360.00,214.72,3749.72
Northern,Jammu and Kashmir,2078,Jul-2023,0.00,175.00,0.00,175.00,0.00,3360.00,214.98,3749.98
Northern,Jammu and Kashmir,2114,Aug-2023,0.00,175.00,0.00,175.00,0.00,3360.00,216.18,3751.18
Northern,Jammu and Kashmir,2150,Sep-2023,0.00,175.00,0.00,175.00,0.00,3360.00,216.18,3751.18
Northern,Jammu and Kashmir,2328,Oct-2023,0.00,175.00,0.00,175.00,0.00,3360.00,216.41,3751.41
Northern,Jammu and Kashmir,2203,Nov-2023,0.00,175.00,0.00,175.00,0.00,3360.00,216.41,3751.41
Northern,Jammu and Kashmir,2364,Dec-2023,0.00,175.00,0.00,175.00,0.00,3360.00,216.41,3751.41
Northern,Punjab,6,Jan-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1282.42,8058.72
Northern,Punjab,42,Feb-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1282.42,8058.72
Northern,Punjab,78,Mar-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1282.42,8058.72
Northern,Punjab,114,Apr-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1282.42,8058.72
Northern,Punjab,150,May-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1282.42,8058.72
Northern,Punjab,186,Jun-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1282.42,8058.72
Northern,Punjab,222,Jul-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1323.90,8100.20
Northern,Punjab,258,Aug-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1325.40,8101.70
Northern,Punjab,294,Sep-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,330,Oct-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,366,Nov-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,402,Dec-2019,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,439,Jan-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,476,Feb-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,513,Mar-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,550,Apr-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,587,May-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,624,Jun-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1448.50,8224.80
Northern,Punjab,661,Jul-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1463.95,8240.25
Northern,Punjab,698,Aug-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1604.85,8381.15
Northern,Punjab,735,Sep-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1604.85,8381.15
Northern,Punjab,772,Oct-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1604.85,8381.15
Northern,Punjab,809,Nov-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1604.85,8381.15
Northern,Punjab,846,Dec-2020,5680.00,0.00,0.00,5680.00,0.00,1096.30,1604.85,8381.15
Northern,Punjab,883,Jan-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1604.85,8381.15
Northern,Punjab,920,Feb-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1604.85,8381.15
Northern,Punjab,957,Mar-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1617.25,8393.55
Northern,Punjab,994,Apr-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1617.25,8393.55
Northern,Punjab,1031,May-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1617.25,8393.55
Northern,Punjab,1068,Jun-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1626.38,8402.68
Northern,Punjab,1105,Jul-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1664.71,8441.01
Northern,Punjab,1142,Aug-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1687.92,8464.22
Northern,Punjab,1179,Sep-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1689.55,8465.85
Northern,Punjab,1216,Oct-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1759.67,8535.97
Northern,Punjab,1252,Nov-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1763.44,8539.74
Northern,Punjab,1396,Dec-2021,5680.00,0.00,0.00,5680.00,0.00,1096.30,1766.11,8542.41
Northern,Punjab,1432,Jan-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1766.11,8542.41
Northern,Punjab,1468,Feb-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1766.12,8542.42
Northern,Punjab,1504,Mar-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1767.82,8544.12
Northern,Punjab,1540,Apr-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1767.82,8544.12
Northern,Punjab,1576,May-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1780.71,8557.01
Northern,Punjab,1612,Jun-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1785.74,8562.04
Northern,Punjab,1648,Jul-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1785.74,8562.04
Northern,Punjab,1684,Aug-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1792.28,8568.58
Northern,Punjab,1720,Sep-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1802.11,8578.41
Northern,Punjab,1756,Oct-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1815.36,8591.66
Northern,Punjab,1792,Nov-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1818.45,8594.75
Northern,Punjab,1828,Dec-2022,5680.00,0.00,0.00,5680.00,0.00,1096.30,1828.25,8604.55
Northern,Punjab,1864,Jan-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1830.49,8606.79
Northern,Punjab,1900,Feb-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1848.44,8624.74
Northern,Punjab,1936,Mar-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1865.63,8641.93
Northern,Punjab,1972,Apr-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1875.16,8651.46
Northern,Punjab,2008,May-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1877.66,8653.96
Northern,Punjab,2044,Jun-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1891.45,8667.75
Northern,Punjab,2080,Jul-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1951.26,8727.56
Northern,Punjab,2116,Aug-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1967.33,8743.63
Northern,Punjab,2152,Sep-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1970.50,8746.80
Northern,Punjab,2330,Oct-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1970.50,8746.80
Northern,Punjab,2205,Nov-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1970.51,8746.81
Northern,Punjab,2366,Dec-2023,5680.00,0.00,0.00,5680.00,0.00,1096.30,1973.60,8749.90
Northern,Rajasthan,7,Jan-2019,8500.00,1023.13,0.00,9523.13,1180.00,411.00,7573.86,18687.99
Northern,Rajasthan,43,Feb-2019,8500.00,1023.13,0.00,9523.13,1180.00,411.00,7584.76,18698.89
Northern,Rajasthan,79,Mar-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,7669.66,19443.79
Northern,Rajasthan,115,Apr-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,7669.66,19443.79
Northern,Rajasthan,151,May-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,7881.07,19655.20
Northern,Rajasthan,187,Jun-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,7995.67,19769.80
Northern,Rajasthan,223,Jul-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,8151.50,19925.63
Northern,Rajasthan,259,Aug-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,8368.54,20142.67
Northern,Rajasthan,295,Sep-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,8686.34,20460.47
Northern,Rajasthan,331,Oct-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,9182.50,20956.63
Northern,Rajasthan,367,Nov-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,9188.08,20962.21
Northern,Rajasthan,403,Dec-2019,9160.00,1023.13,0.00,10183.13,1180.00,411.00,9188.08,20962.21
Northern,Rajasthan,440,Jan-2020,9160.00,1023.13,0.00,10183.13,1180.00,411.00,9479.95,21254.08
Northern,Rajasthan,477,Feb-2020,9160.00,1023.13,0.00,10183.13,1180.00,411.00,9479.95,21254.08
Northern,Rajasthan,514,Mar-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9582.78,22016.91
Northern,Rajasthan,551,Apr-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9582.78,22016.91
Northern,Rajasthan,588,May-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9644.38,22078.51
Northern,Rajasthan,625,Jun-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9667.73,22101.86
Northern,Rajasthan,662,Jul-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9708.55,22142.68
Northern,Rajasthan,699,Aug-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9755.60,22189.73
Northern,Rajasthan,736,Sep-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9798.06,22232.19
Northern,Rajasthan,773,Oct-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9834.14,22268.27
Northern,Rajasthan,810,Nov-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9855.60,22289.73
Northern,Rajasthan,847,Dec-2020,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9861.40,22295.53
Northern,Rajasthan,884,Jan-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9869.00,22303.13
Northern,Rajasthan,921,Feb-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,9944.50,22378.63
Northern,Rajasthan,958,Mar-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,10204.50,22638.63
Northern,Rajasthan,995,Apr-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,10244.50,22678.63
Northern,Rajasthan,1032,May-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,10544.50,22978.63
Northern,Rajasthan,1069,Jun-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,11052.62,23486.75
Northern,Rajasthan,1106,Jul-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,11392.32,23826.45
Northern,Rajasthan,1143,Aug-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,12213.70,24647.83
Northern,Rajasthan,1180,Sep-2021,9820.00,1023.13,0.00,10843.13,1180.00,411.00,12552.45,24986.58
Northern,Rajasthan,1217,Oct-2021,10480.00,1023.13,0.00,11503.13,1180.00,411.00,13387.01,26481.14
Northern,Rajasthan,1253,Nov-2021,10480.00,1023.13,0.00,11503.13,1180.00,411.00,13988.34,27082.47
Northern,Rajasthan,1397,Dec-2021,10480.00,1023.13,0.00,11503.13,1180.00,411.00,14546.71,27640.84
Northern,Rajasthan,1433,Jan-2022,10480.00,1023.13,0.00,11503.13,1180.00,411.00,14982.70,28076.83
Northern,Rajasthan,1469,Feb-2022,8900.00,1023.13,0.00,11503.13,1180.00,411.00,15163.33,28257.46
Northern,Rajasthan,1505,Mar-2022,8900.00,1023.13,0.00,11503.13,1180.00,411.00,17040.62,30134.75
Northern,Rajasthan,1541,Apr-2022,8900.00,1023.13,0.00,11503.13,1180.00,411.00,17512.74,30606.87
Northern,Rajasthan,1577,May-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,18707.27,31801.10
Northern,Rajasthan,1613,Jun-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,19099.45,32193.28
Northern,Rajasthan,1649,Jul-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,19140.65,32234.48
Northern,Rajasthan,1685,Aug-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,19512.23,32606.06
Northern,Rajasthan,1721,Sep-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,20009.40,33103.23
Northern,Rajasthan,1757,Oct-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,20392.78,33486.61
Northern,Rajasthan,1793,Nov-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,20456.78,33550.61
Northern,Rajasthan,1829,Dec-2022,8900.00,1022.83,0.00,11502.83,1180.00,411.00,21171.50,34265.33
Northern,Rajasthan,1865,Jan-2023,8900.00,1022.83,0.00,11502.83,1180.00,411.00,21183.82,34277.65
Northern,Rajasthan,1901,Feb-2023,8900.00,1022.83,0.00,11502.83,1180.00,411.00,21236.50,34330.33
Northern,Rajasthan,1937,Mar-2023,8900.00,1022.83,0.00,11502.83,1180.00,411.00,22398.05,35491.88
Northern,Rajasthan,1973,Apr-2023,8900.00,1022.83,0.00,11502.83,1180.00,411.00,22485.65,35579.48
Northern,Rajasthan,2009,May-2023,8900.00,1022.83,0.00,11502.83,1180.00,411.00,22518.00,35611.83
Northern,Rajasthan,2045,Jun-2023,8900.00,1022.83,0.00,11502.83,1180.00,411.00,23182.33,36276.16
Northern,Rajasthan,2081,Jul-2023,8900.00,1022.83,0.00,11502.83,1180.00,411.00,23401.12,36494.95
Northern,Rajasthan,2117,Aug-2023,9200.00,1022.83,0.00,11802.83,1180.00,411.00,23429.24,36823.07
Northern,Rajasthan,2153,Sep-2023,9200.00,1022.83,0.00,11802.83,1180.00,411.00,23431.56,36825.39
Northern,Rajasthan,2331,Oct-2023,9200.00,1022.83,0.00,11802.83,1180.00,411.00,23431.56,36825.39
Northern,Rajasthan,2206,Nov-2023,9200.00,1022.83,0.00,11802.83,1180.00,411.00,23431.56,36825.39
Northern,Rajasthan,2367,Dec-2023,9200.00,1022.83,0.00,11802.83,1180.00,411.00,24120.05,37513.88
Northern,Uttar Pradesh,8,Jan-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,2873.61,27057.35
Northern,Uttar Pradesh,44,Feb-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,2884.93,27068.67
Northern,Uttar Pradesh,80,Mar-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,2942.70,27126.44
Northern,Uttar Pradesh,116,Apr-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,2942.70,27126.44
Northern,Uttar Pradesh,152,May-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,2942.70,27126.44
Northern,Uttar Pradesh,188,Jun-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,3027.70,27211.44
Northern,Uttar Pradesh,224,Jul-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,3027.70,27211.44
Northern,Uttar Pradesh,260,Aug-2019,21749.00,1493.14,0.00,23242.14,440.00,501.60,3027.70,27211.44
Northern,Uttar Pradesh,296,Sep-2019,22409.00,1493.14,0.00,23902.14,440.00,501.60,3185.71,28029.45
Northern,Uttar Pradesh,332,Oct-2019,22409.00,1493.14,0.00,23902.14,440.00,501.60,3185.71,28029.45
Northern,Uttar Pradesh,368,Nov-2019,22409.00,1493.14,0.00,23902.14,440.00,501.60,3185.71,28029.45
Northern,Uttar Pradesh,404,Dec-2019,22409.00,1493.14,0.00,23902.14,440.00,501.60,3185.71,28029.45
Northern,Uttar Pradesh,441,Jan-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3235.71,28079.45
Northern,Uttar Pradesh,478,Feb-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3235.71,28079.45
Northern,Uttar Pradesh,515,Mar-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3235.71,28079.45
Northern,Uttar Pradesh,552,Apr-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3235.71,28079.45
Northern,Uttar Pradesh,589,May-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3235.71,28079.45
Northern,Uttar Pradesh,626,Jun-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3314.71,28158.45
Northern,Uttar Pradesh,663,Jul-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3350.46,28194.20
Northern,Uttar Pradesh,700,Aug-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3350.46,28194.20
Northern,Uttar Pradesh,737,Sep-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3350.46,28194.20
Northern,Uttar Pradesh,774,Oct-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3350.46,28194.20
Northern,Uttar Pradesh,811,Nov-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3382.96,28226.70
Northern,Uttar Pradesh,848,Dec-2020,22409.00,1493.14,0.00,23902.14,440.00,501.60,3459.21,28302.95
Northern,Uttar Pradesh,885,Jan-2021,23069.00,1493.14,0.00,24562.14,440.00,501.60,3833.86,29337.60
Northern,Uttar Pradesh,922,Feb-2021,23069.00,1493.14,0.00,24562.14,440.00,501.60,3833.86,29337.60
Northern,Uttar Pradesh,959,Mar-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,3878.86,30042.60
Northern,Uttar Pradesh,996,Apr-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,3985.11,30148.85
Northern,Uttar Pradesh,1033,May-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,3985.11,30148.85
Northern,Uttar Pradesh,1070,Jun-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,4006.64,30170.38
Northern,Uttar Pradesh,1107,Jul-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,4194.78,30358.52
Northern,Uttar Pradesh,1144,Aug-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,4248.76,30412.50
Northern,Uttar Pradesh,1181,Sep-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,4254.25,30417.99
Northern,Uttar Pradesh,1218,Oct-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,4261.21,30424.95
Northern,Uttar Pradesh,1254,Nov-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,4352.34,30516.08
Northern,Uttar Pradesh,1398,Dec-2021,23729.00,1493.14,0.00,25222.14,440.00,501.60,4353.12,30516.86
Northern,Uttar Pradesh,1434,Jan-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4453.17,31276.91
Northern,Uttar Pradesh,1470,Feb-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4453.20,31276.94
Northern,Uttar Pradesh,1506,Mar-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4483.52,31307.26
Northern,Uttar Pradesh,1542,Apr-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4483.55,31307.29
Northern,Uttar Pradesh,1578,May-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4483.65,31307.39
Northern,Uttar Pradesh,1614,Jun-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4483.65,31307.39
Northern,Uttar Pradesh,1650,Jul-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4483.65,31307.39
Northern,Uttar Pradesh,1686,Aug-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4483.87,31307.61
Northern,Uttar Pradesh,1722,Sep-2022,24389.00,1493.14,0.00,25882.14,440.00,501.60,4506.77,31330.51
Northern,Uttar Pradesh,1758,Oct-2022,24295.00,1493.14,0.00,25788.14,440.00,501.60,4634.77,31364.51
Northern,Uttar Pradesh,1794,Nov-2022,24295.00,1493.14,0.00,25788.14,440.00,501.60,4709.77,31439.51
Northern,Uttar Pradesh,1830,Dec-2022,24295.00,1493.14,0.00,25788.14,440.00,501.60,4727.15,31456.89
Northern,Uttar Pradesh,1866,Jan-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4735.37,31465.11
Northern,Uttar Pradesh,1902,Feb-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4765.80,31495.54
Northern,Uttar Pradesh,1938,Mar-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4781.05,31510.79
Northern,Uttar Pradesh,1974,Apr-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4782.72,31512.46
Northern,Uttar Pradesh,2010,May-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4786.15,31515.89
Northern,Uttar Pradesh,2046,Jun-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4792.44,31522.18
Northern,Uttar Pradesh,2082,Jul-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4876.97,31606.71
Northern,Uttar Pradesh,2118,Aug-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4889.09,31618.83
Northern,Uttar Pradesh,2154,Sep-2023,24295.00,1493.14,0.00,25788.14,440.00,501.60,4889.09,31618.83
Northern,Uttar Pradesh,2332,Oct-2023,24075.00,1493.14,0.00,25568.14,440.00,501.60,4901.27,31411.01
Northern,Uttar Pradesh,2207,Nov-2023,24075.00,1493.14,0.00,25568.14,440.00,501.60,4902.11,31411.85
Northern,Uttar Pradesh,2368,Dec-2023,24075.00,1493.14,0.00,25568.14,440.00,501.60,5011.61,31521.35
Northern,Uttarakhand,9,Jan-2019,0.00,450.00,0.00,450.00,0.00,3756.35,590.50,4796.85
Northern,Uttarakhand,45,Feb-2019,0.00,450.00,0.00,450.00,0.00,3756.35,591.59,4797.94
Northern,Uttarakhand,81,Mar-2019,0.00,450.00,0.00,450.00,0.00,3756.35,594.07,4800.42
Northern,Uttarakhand,117,Apr-2019,0.00,450.00,0.00,450.00,0.00,3756.35,594.07,4800.42
Northern,Uttarakhand,153,May-2019,0.00,450.00,0.00,450.00,0.00,3756.35,594.07,4800.42
Northern,Uttarakhand,189,Jun-2019,0.00,450.00,0.00,450.00,0.00,3756.35,599.98,4806.33
Northern,Uttarakhand,225,Jul-2019,0.00,450.00,0.00,450.00,0.00,3756.35,602.02,4808.37
Northern,Uttarakhand,261,Aug-2019,0.00,450.00,0.00,450.00,0.00,3756.35,602.31,4808.66
Northern,Uttarakhand,297,Sep-2019,0.00,450.00,0.00,450.00,0.00,3756.35,659.81,4866.16
Northern,Uttarakhand,333,Oct-2019,0.00,450.00,0.00,450.00,0.00,3756.35,659.81,4866.16
Northern,Uttarakhand,369,Nov-2019,0.00,450.00,0.00,450.00,0.00,3756.35,660.21,4866.56
Northern,Uttarakhand,405,Dec-2019,0.00,450.00,0.00,450.00,0.00,3756.35,660.21,4866.56
Northern,Uttarakhand,442,Jan-2020,0.00,450.00,0.00,450.00,0.00,3756.35,660.72,4867.07
Northern,Uttarakhand,479,Feb-2020,0.00,450.00,0.00,450.00,0.00,3756.35,660.72,4867.07
Northern,Uttarakhand,516,Mar-2020,0.00,450.00,0.00,450.00,0.00,3756.35,660.72,4867.07
Northern,Uttarakhand,553,Apr-2020,0.00,450.00,0.00,450.00,0.00,3756.35,661.72,4868.07
